x.,date,warehouse,itemcode,item.description,qty
11,2019-12-15T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
12,2019-12-14T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
13,2019-12-13T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
14,2019-12-12T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
15,2019-12-11T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
16,2019-12-10T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
17,2019-12-09T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
18,2019-12-08T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
19,2019-12-07T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
20,2019-12-06T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
21,2019-12-05T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
22,2019-12-04T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
23,2019-12-03T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
24,2019-12-02T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
25,2019-12-01T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
26,2019-11-30T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
27,2019-11-29T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
28,2019-11-28T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
29,2019-11-27T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
30,2019-11-26T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
31,2019-11-25T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
32,2019-11-24T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
33,2019-11-23T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
34,2019-11-22T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
35,2019-11-21T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
36,2019-11-20T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
37,2019-11-19T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
1,2019-11-18T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
2,2019-11-17T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
3,2019-11-16T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
4,2019-11-15T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
5,2019-11-14T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
6,2019-11-13T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
7,2019-11-12T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
8,2019-11-11T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
9,2019-11-10T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
10,2019-11-09T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
11,2019-11-08T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
12,2019-11-07T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
13,2019-11-06T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
14,2019-11-05T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
15,2019-11-04T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
16,2019-11-03T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
17,2019-11-02T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
18,2019-11-01T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
19,2019-10-31T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
20,2019-10-30T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
21,2019-10-29T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
22,2019-10-28T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
23,2019-10-27T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
24,2019-10-26T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
25,2019-10-25T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
26,2019-10-24T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
27,2019-10-23T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
28,2019-10-22T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
29,2019-10-21T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
30,2019-10-20T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
31,2019-10-19T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
32,2019-10-18T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
33,2019-10-17T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
34,2019-10-16T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
35,2019-10-15T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
36,2019-10-14T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
37,2019-10-13T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
1,2019-10-12T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
2,2019-10-11T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
3,2019-10-10T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
4,2019-10-09T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
5,2019-10-08T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
6,2019-10-07T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
7,2019-10-06T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
8,2019-10-05T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
9,2019-10-04T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
10,2019-10-03T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
11,2019-10-02T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
12,2019-10-01T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
13,2019-09-30T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
14,2019-09-29T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
15,2019-09-28T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
16,2019-09-27T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
17,2019-09-26T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
18,2019-09-25T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
19,2019-09-24T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
20,2019-09-23T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
21,2019-09-22T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
22,2019-09-21T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
23,2019-09-20T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
24,2019-09-19T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
25,2019-09-18T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
26,2019-09-17T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
27,2019-09-16T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
28,2019-09-15T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
29,2019-09-14T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
30,2019-09-13T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
31,2019-09-12T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
32,2019-09-11T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
33,2019-09-10T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
34,2019-09-09T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
35,2019-09-08T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
36,2019-09-07T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
37,2019-09-06T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
1,2019-09-05T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
2,2019-09-04T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
3,2019-09-03T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
4,2019-09-02T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
5,2019-09-01T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
6,2019-08-31T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
7,2019-08-30T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
8,2019-08-29T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
9,2019-08-28T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
10,2019-08-27T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
11,2019-08-26T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
12,2019-08-25T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
13,2019-08-24T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
14,2019-08-23T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
15,2019-08-22T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
16,2019-08-21T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
17,2019-08-20T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
18,2019-08-19T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
19,2019-08-18T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
20,2019-08-17T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
21,2019-08-16T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
22,2019-08-15T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
23,2019-08-14T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
24,2019-08-13T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
25,2019-08-12T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
26,2019-08-11T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
27,2019-08-10T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
28,2019-08-09T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
29,2019-08-08T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
30,2019-08-07T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
31,2019-08-06T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
32,2019-08-05T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
33,2019-08-04T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
34,2019-08-03T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
35,2019-08-02T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
36,2019-08-01T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
37,2019-07-31T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
1,2019-07-30T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
2,2019-07-29T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
3,2019-07-28T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
4,2019-07-27T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
5,2019-07-26T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
6,2019-07-25T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
7,2019-07-24T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
8,2019-07-23T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
9,2019-07-22T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
10,2019-07-21T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
11,2019-07-20T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
12,2019-07-19T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
13,2019-07-18T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
14,2019-07-17T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
15,2019-07-16T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
16,2019-07-15T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
17,2019-07-14T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
18,2019-07-13T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
19,2019-07-12T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
20,2019-07-11T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
21,2019-07-10T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
22,2019-07-09T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
23,2019-07-08T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
24,2019-07-07T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
25,2019-07-06T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
26,2019-07-05T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
27,2019-07-04T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
28,2019-07-03T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
29,2019-07-02T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
30,2019-07-01T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
31,2019-06-30T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
32,2019-06-29T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
33,2019-06-28T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
34,2019-06-27T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
35,2019-06-26T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
36,2019-06-25T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
37,2019-06-24T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
1,2019-06-23T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
2,2019-06-22T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
3,2019-06-21T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
4,2019-06-20T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
5,2019-06-19T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
6,2019-06-18T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
7,2019-06-17T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
8,2019-06-16T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
9,2019-06-15T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
10,2019-06-14T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
11,2019-06-13T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
12,2019-06-12T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
13,2019-06-11T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
14,2019-06-10T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
15,2019-06-09T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
16,2019-06-08T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
17,2019-06-07T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
18,2019-06-06T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
19,2019-06-05T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
20,2019-06-04T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
21,2019-06-03T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
22,2019-06-02T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
23,2019-06-01T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
24,2019-05-31T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
25,2019-05-30T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
26,2019-05-29T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
27,2019-05-28T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
28,2019-05-27T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
29,2019-05-26T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
30,2019-05-25T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
31,2019-05-24T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
32,2019-05-23T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
33,2019-05-22T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
34,2019-05-21T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
35,2019-05-20T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
36,2019-05-19T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
37,2019-05-18T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
1,2019-05-17T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
2,2019-05-16T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
3,2019-05-15T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
4,2019-05-14T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
5,2019-05-13T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
6,2019-05-12T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",2
7,2019-05-11T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
8,2019-05-10T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
9,2019-05-09T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
10,2019-05-08T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",5
11,2019-05-07T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
12,2019-05-06T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
13,2019-05-05T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
14,2019-05-04T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
15,2019-05-03T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
16,2019-05-02T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",3
17,2019-05-01T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
18,2019-04-30T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
19,2019-04-29T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",4
20,2019-04-28T00:00:00Z,Warehouse-1,SKU-1738,"Grain, BioWheat - Barley (12.5kg) UNIT",1
